id,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
205,4.3,130.0,8.109328,4.666666666666667,5.0,38.89702,9.138583333333331,2.4133333333333336,1.913333333333333,0.9266666666666667,0.4807316666666666,0.67999
206,4.3,58.0,9.342,11.2,4.8,23.170338,10.75912,2.572,1.796,0.912,0.4911100000000001,0.9328
207,3.0,58.0,3.253996,12.8,4.8,24.085483,11.47577,2.72,1.7630000000000003,0.8480000000000001,0.49512,0.49084
208,2.5,30.0,8.903332,30.0,5.0,66.8074975,10.347,1.95,1.91,1.22,0.4697149999999999,1.6334
209,3.8,50.0,4.663996,10.0,4.4,20.322035645125,12.20004,2.7950000000000004,1.5419999999999998,0.703,0.5896600000000001,0.62985
210,7.8,43.0,7.143328,10.714285714285714,4.571428571428571,22.35173142857143,10.421514285714286,2.225714285714285,1.7485714285714289,0.9042857142857142,0.4939185714285714,1.03544
211,2.5,198.0,16.074151500000003,13.9,4.5,29.680678624999995,12.046624,2.53,1.7200000000000002,0.958,0.483071455,1.39322
212,5.3,36.0,8.841328,18.0,4.0,36.0685,9.6769,2.33,1.88,1.265,0.479965,1.24267
213,5.8,120.0,13.89,12.0,4.0,24.808518,9.8771,2.115,1.905,0.905,0.48855,1.50239
214,6.0,131.0,26.745328000000004,22.83333333333333,4.666666666666667,49.50308166666667,11.234699999999998,2.8349999999999995,1.7716666666666667,0.9666666666666668,0.474655,3.88539
215,6.5,42.0,1.7428315,8.6,4.0,17.7903568,11.79886,2.805,1.656,0.8480000000000001,0.498454,0.67999
216,5.5,446.0,34.857992,10.314814814814817,4.977777777777779,20.85344705555556,11.974778125,2.725,1.5777777777777782,0.7244444444444444,0.6034611111111112,0.54957
217,4.3,200.0,17.24689925,10.0,4.8,20.15577185,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,1.12352
218,3.0,70.0,3.75541175,4.571428571428571,3.7142857142857135,8.71100505325,12.519328571428574,2.48,1.385714285714286,0.5885714285714286,0.7322242857142859,0.4332
219,6.5,116.0,13.044328,24.444444444444446,4.666666666666667,57.09384666666666,11.634466666666668,2.83,1.7333333333333334,0.8933333333333332,0.4747266666666667,3.08833
220,2.5,100.0,8.337992,10.0,4.8,20.9941265318,12.59399,2.708,1.648,0.964,0.492719,0.48409
221,6.0,100.0,10.803992,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,1.00104
222,6.0,98.0,8.885992,9.2,4.8,19.8565257,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.85961
223,5.5,58.0,7.558488000000001,19.0,4.8,39.466738,10.75912,2.279,1.9072,0.904,0.476095,1.00627
224,5.0,43.0,7.44274775,7.5625,3.6875,14.610803,12.1934125,2.5746875,1.5190625,0.695,0.617395,0.70941
225,2.5,30.0,2.70174775,5.0,3.772727272727273,9.559684638888893,13.265820444444447,2.7377777777777776,1.381919191919192,0.5454545454545454,0.7450291666666667,0.13641
226,6.0,52.0,4.663996,9.2,4.0,20.213348778,10.73364,2.8360000000000003,1.598,0.8140000000000001,0.4930319999999999,1.91369
227,6.8,144.0,17.053984,12.0,4.8,24.789618,11.340425,2.855,1.7200000000000002,0.8649999999999999,0.48273,1.0627
228,6.0,72.0,20.415992000000006,13.2,4.8,29.525338,11.38168,2.81,1.7400000000000002,0.86,0.48502,2.34255
229,5.5,108.0,11.351332,18.0,4.0,37.27215,11.2603,2.545,1.75,0.99,0.48855,2.94022
230,1.8,114.0,13.35,48.0,4.0,118.019,9.695,2.045,1.955,1.2999999999999998,0.44736,6.44467
231,6.0,166.0,25.978324,12.5,4.5,25.810252958458328,11.143366666666669,2.865,1.7266666666666666,0.8933333333333332,0.4800083333333334,1.85565
232,5.0,114.0,8.359328,9.25,4.166666666666667,19.240395713333328,10.776008333333332,2.775,1.775,0.9733333333333332,0.4918758333333333,0.75516
233,5.5,582.0,87.89663600000002,42.4848484848484,5.634920634920635,102.76922925,10.598482068206822,2.5615584415584416,1.7827272727272727,1.028,0.4494748484848494,5.2085
234,3.0,112.0,13.355328,23.5,4.0,48.7195,10.347,2.62,1.8200000000000005,1.0366666666666668,0.4743239999999999,3.01757
235,2.8,198.0,15.9651515,9.428571428571429,4.571428571428571,18.5863611398,11.702933333333332,2.8280000000000003,1.667142857142857,0.8982142857142856,0.499514,0.68417
236,4.3,93.0,19.334,31.66666666666667,3.6666666666666665,69.59212799999999,9.152733333333334,1.9666666666666663,1.9,1.1933333333333334,0.4463566666666667,6.675
237,2.5,220.0,43.23,30.0,5.6,68.56273,9.370384,2.3680000000000003,1.9072,1.1840000000000002,0.462985,2.94712
238,5.5,66.0,13.9558185,13.2,4.4,29.525338,11.46526,2.8349999999999995,1.7420000000000002,0.914,0.48502,1.61291
239,5.8,192.0,21.830311,8.0,4.666666666666667,16.332807916666667,11.909720000000002,2.75375,1.6725,0.8083333333333332,0.6598700000000001,0.62375
240,2.3,82.0,11.874,42.0,3.75,102.82756,9.0872,2.2225,1.9,1.135,0.4315125,5.48
241,5.5,122.0,11.463996000000002,12.1,4.8,24.88692185,11.759620000000002,2.7845,1.7380000000000002,0.8649999999999999,0.4927989999999999,1.09628
242,2.5,100.0,8.3394915,10.0,5.6,20.077018,9.370384,2.904,1.656,0.8480000000000001,0.4991960000000001,0.40894
243,5.5,60.0,7.441332000000001,20.0,4.0,40.689515,11.2603,2.675,1.745,0.905,0.48855,3.47589
244,2.5,110.0,3.947328,4.666666666666667,3.0,8.808713333333333,13.161829166666667,2.68,1.592,0.7487999999999999,0.7138495652173915,0.56349
245,5.5,246.0,40.61,12.125,4.5,24.5691257,11.2520375,2.87,1.72375,0.895,0.4931925,1.85225
246,2.0,30.0,2.3326640000000003,4.666666666666667,4.0,8.71100505325,13.652933333333332,2.9266666666666663,1.336666666666667,0.5283333333333333,0.7650095833333334,0.94127
247,3.8,68.0,3.55,12.0,4.0,24.556188775,10.99836,2.766,1.754,0.944,0.491714,0.96683
248,6.0,20.0,0.973995,10.0,4.0,20.9941265318,11.14446,2.6,1.8,0.9,0.4820359999999999,0.0
249,6.0,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.81,1.7400000000000002,0.86,0.49282,0.80454
250,5.8,130.0,3.6474955,8.0,4.965517241379311,16.624895952023987,11.541405128205128,2.857619047619047,1.542586206896552,0.7524137931034482,0.5559728000000002,0.73671
251,6.0,100.0,7.736488,8.888888888888891,4.666666666666667,17.89632612222222,11.196122222222224,2.771111111111112,1.6233333333333333,0.7955555555555555,0.4965591111111111,0.73671
252,5.5,116.0,8.42666,14.5,4.25,32.38773899975,11.510862500000002,2.2225,1.9325,1.07,0.4878133333333334,1.00843
253,3.0,30.0,2.70324725,7.5,4.0,14.996859625,11.64556,2.904,1.626,0.774,0.499726,0.5852
254,6.0,122.0,10.803992,12.6,4.4,24.789618,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,1.02048
255,4.0,58.0,6.283996,13.6,4.0,29.568292,12.0034,2.58,1.88,0.908,0.4927359999999999,0.84098
256,5.0,46.0,8.941324,23.0,4.0,48.7195,10.2719,2.115,1.905,1.12,0.4776649999999999,4.28689
257,6.0,116.0,8.228992,12.8,4.8,24.75087845,10.75912,2.81,1.7880000000000005,0.936,0.495329,1.80922
258,2.5,96.0,13.35,23.0,4.0,48.7195,9.01375,2.295,1.98,1.36,0.42668,2.015
259,2.5,100.0,5.230979499999999,10.0,5.6,20.9941265318,10.838333333333331,2.8480000000000003,1.7473333333333334,0.944,0.490932,0.80212
260,3.5,116.0,9.577996,11.0,4.8,24.789618,11.64556,2.774,1.714,0.882,0.491714,1.79976
261,5.5,467.0,35.70139175,9.22222222222222,4.7407407407405,18.5465357192,11.813072222222226,2.7044444444444444,1.628600823045267,0.8762962962962964,0.6061694444444444,0.70941
262,3.8,92.0,4.637992,9.2,4.8,19.705225,12.30176,2.721,1.7630000000000003,0.9229999999999998,0.492719,0.34857
263,3.8,68.0,13.355328,11.3,4.0,24.556188775,12.18425,2.545,1.765,0.91,0.4776649999999999,1.89676
264,6.0,50.0,3.253996,10.0,4.8,20.016938,11.64556,2.774,1.714,0.91,0.49901,0.6698
265,5.5,72.0,5.686908,10.8,4.8,21.9893120372,11.130928000000003,2.7425,1.705,0.928,0.4927189999999999,0.82602
266,5.5,188.0,23.346328,31.0,4.0,69.59212799999999,9.159866666666668,2.18,1.913333333333333,1.2133333333333332,0.4463566666666667,2.8386
267,2.5,134.0,13.385996,27.6,5.6,64.9132175,11.14446,2.8680000000000003,1.7420000000000002,0.9,0.467568,2.2928
268,5.3,95.0,20.855328,31.33333333333333,4.666666666666667,68.70049999999999,9.4533,2.14,1.8833333333333333,1.14,0.46833,4.52755
269,5.5,50.0,5.401996,10.0,4.8,20.2988926326,10.565180000000002,2.755,1.648,0.886,0.4960699999999999,0.8045
270,6.0,90.0,13.89,18.0,4.0,39.568056,10.59066,2.572,1.75,0.945,0.48273,2.53985
271,6.5,163.0,17.449327999999998,22.33333333333333,5.333333333333333,50.23602,11.217766666666668,2.9766666666666666,1.7420000000000002,0.98,0.478705,1.42262
272,3.0,92.0,5.401996,9.2,4.8,18.439538,11.64556,2.774,1.714,0.882,0.499726,0.6508
273,2.5,26.0,9.133,26.0,4.0,65.80676874999999,8.888349999999997,2.53,1.9,1.1800000000000002,0.479965,0.82565
274,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2.5,79.0,10.9728255,39.5,3.1,90.2267,9.273855,2.295,1.955,1.2,0.457149,5.67675
276,5.8,86.0,8.836996000000001,18.0,4.6,39.568056,11.180966666666668,2.757,1.743,0.8959999999999999,0.49580125,1.9368
277,6.0,128.0,20.29466,12.8,4.8,24.50301875,11.2603,2.81,1.6725,0.92,0.49512,0.82082
278,1.8,184.0,40.61,24.5,4.0,53.4902975,10.347,2.165,1.855,1.15,0.4743239999999999,3.3354
279,2.5,196.0,30.71,24.5,5.5,53.4902975,10.0743,2.295,1.825,0.98,0.4697149999999999,4.11583
280,2.5,30.0,2.70174775,7.6,3.2,14.610803,12.41584,2.5696000000000003,1.4580000000000002,0.642,0.695602,0.27146
281,2.5,126.0,13.477328,21.0,4.25,49.496,10.629,2.53,1.86625,0.945,0.476095,2.0416
282,4.3,250.0,27.104327,12.0,4.5,26.20264325,11.510862500000002,2.66,1.7574999999999998,0.88125,0.4930319999999999,0.84098
283,6.5,86.0,8.903332,14.333333333333336,5.0,30.61252,11.5267,2.861666666666667,1.7166666666666668,0.8966666666666668,0.48752,1.9156
284,2.8,760.0,160.28400000000005,34.0,5.333333333333333,87.21480105433335,9.273855,2.279,1.906,1.2145,0.460005,5.80644
285,10.0,98.0,7.900992,17.2,4.0,39.568056,10.9485,2.0200000000000005,1.825,1.12,0.49282,1.05095
286,3.8,86.0,9.683996,11.6,4.8,24.75087845,10.91369,2.755,1.6869999999999998,0.8320000000000001,0.4927189999999999,1.86581
287,5.5,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.85401
288,2.8,284.0,45.993984000000005,24.66666666666667,2.6666666666666665,53.05033333333333,8.604266666666666,2.1266666666666665,1.9066666666666665,1.16,0.4705633333333334,3.1504
289,4.0,33.0,4.473996,6.0,3.2,11.663548,12.3734,2.5660000000000003,1.4580000000000002,0.642,0.687868,0.68417
290,1.5,20.0,7.441332000000001,10.0,4.0,20.016938,12.04083,2.455,1.855,0.91,0.4941109999999999,1.05095
291,4.0,100.0,8.903332,10.0,4.0,20.3920334,12.04083,2.755,1.6309999999999998,0.91,0.4927359999999999,1.4486
292,8.0,33.0,7.4428315,11.6,4.8,23.099694928,10.565180000000002,2.66,1.7574999999999998,0.964,0.485951,1.05095
293,6.0,46.0,9.683996,12.4,4.8,24.88692185,11.46526,2.7380000000000004,1.7420000000000002,0.928,0.48502,1.8288
294,1.5,64.0,13.89,24.0,4.0,53.441338,9.695,2.165,1.904,1.1840000000000002,0.47888,2.42074
295,3.8,114.0,7.171324,9.5,4.333333333333333,19.240395713333328,12.874275000000004,2.7716666666666665,1.5508333333333333,0.8341666666666666,0.49968,0.50181
296,6.5,100.0,7.734660000000001,10.0,4.0,20.9941265318,10.78917,2.8280000000000003,1.765,0.945,0.492719,0.96683
297,6.5,99.0,15.744992000000002,16.666666666666668,4.666666666666667,35.457915,11.634466666666668,2.865,1.7233333333333334,0.9155555555555556,0.4878333333333333,1.78823
298,1.5,40.0,2.70174775,5.75,4.0,10.077018,12.0863,2.2,1.495,0.71,0.6184925,0.36822
299,4.3,126.0,13.611328000000002,17.333333333333332,5.0,40.968055,11.625516666666668,2.8716666666666666,1.7183333333333335,0.9316666666666666,0.4663883333333334,2.62853
300,6.0,0.9,3.253996,8.8,4.8,18.439538,11.33044,2.805,1.656,0.8959999999999999,0.498454,0.59057
301,5.5,194.0,27.10599,48.5,6.0,118.019,10.36,2.24,1.8200000000000005,1.04,0.448895,1.41194
302,2.5,92.0,13.89,41.0,4.0,95.225235,9.6769,2.135,1.9,1.135,0.462985,6.945
303,2.5,92.0,7.900992,9.2,4.0,18.60817185,12.30176,2.495,1.705,0.882,0.4927189999999999,0.38903
304,6.0,92.0,11.874,9.2,4.0,18.5863611398,11.667433333333332,2.884,1.6310000000000002,0.8959999999999999,0.491604,0.96381
305,1.8,0.9,1.7401675,4.666666666666667,4.0,8.773226666666666,13.652933333333332,2.115,1.4766666666666668,0.9666666666666668,0.48039,0.43908
306,4.5,466.0,30.342299,7.106446776611693,3.859070464767616,15.883778031249998,12.37972323838081,2.631484257871064,1.4596251874062969,0.6803598200899549,0.6986604232804233,0.65552
307,6.0,40.0,2.619982,9.0925,4.625,20.18188193025,11.139125000000002,2.749565217391305,1.7339583333333335,0.889,0.49580125,0.81739
308,4.0,20.0,0.973995,10.0,4.0,20.0468,9.6769,2.205,1.88,1.14,0.49512,0.96683
309,2.5,151.0,22.98,50.33333333333334,4.0,121.02273333333332,8.888349999999997,1.98,2.0933333333333333,1.3633333333333333,0.466938,7.66667
310,2.5,100.0,13.551332,10.0,4.8,20.2988926326,12.04083,2.752,1.6880000000000002,0.8800000000000001,0.4927189999999999,1.75184
311,3.8,50.0,7.734660000000001,10.0,4.0,20.255278375,11.026725,2.115,1.6725,1.045,0.495275,1.02228
312,2.5,110.0,11.775328000000002,17.333333333333332,3.2,38.979225333,8.71425,2.216666666666667,1.906666666666667,1.1366666666666667,0.4807316666666666,3.37533
313,1.5,220.0,24.574384,27.6,5.2,65.56541800000001,11.14446,2.8240000000000003,1.7380000000000002,0.9190000000000002,0.4660609999999999,3.52186
314,3.0,30.0,2.70324725,5.0,4.571428571428571,10.33504748571428,11.95216,2.774285714285714,1.5509999999999995,0.71,0.5982450000000001,0.61805
315,4.8,104.0,8.841328,16.5,5.0,40.93713333333333,11.755999999999998,2.8316666666666666,1.7266666666666666,0.915,0.4810716666666666,1.22915
316,5.5,126.0,13.512992,25.2,5.6,58.30341800000001,11.2603,2.884,1.736,0.945,0.48855,2.19978
317,6.0,100.0,10.96,10.0,4.8,20.3920334,10.565180000000002,2.352,1.7,0.904,0.4927359999999999,1.17448
318,6.3,246.0,25.494,13.2,4.8,29.680678624999995,10.78917,2.694,1.791,0.94,0.485063,1.05095
319,2.3,235.0,60.67400000000001,23.6,5.6,49.204038,11.1173,2.884,1.743,0.944,0.467568,5.80644
320,6.5,82.0,10.209328,13.333333333333336,5.166666666666667,29.97368416666667,11.533816666666668,2.7533333333333334,1.75,0.86,0.4918758333333333,1.2568
321,2.3,126.0,16.676996,25.2,5.6,58.30341800000001,11.61422,2.884,1.736,0.944,0.467568,3.52219
322,5.0,100.0,7.441332000000001,10.0,4.0,20.016938,11.2603,2.545,1.765,0.98,0.4927189999999999,0.8506
323,3.0,132.0,13.044328,21.0,4.666666666666667,50.46236066666666,8.21315,2.115,1.905,1.126666666666667,0.4767116666666666,2.312
324,3.8,184.0,40.747992,23.5,4.25,49.224449375000006,9.300975,2.225,1.913333333333333,1.14,0.4756775,3.492
325,7.0,108.0,7.558488000000001,10.8,4.8,21.0615472413,11.38168,2.81,1.7420000000000002,0.86,0.49282,0.80212
326,4.8,46.0,1.731332,23.0,4.666666666666667,49.496,9.101866666666666,2.8816666666666664,1.905,1.12,0.4927359999999999,1.02525
327,4.0,93.0,10.082327,7.75,4.666666666666667,15.57035849983333,12.041516666666665,2.773333333333333,1.5466666666666662,0.6208333333333335,0.6598700000000001,0.0
328,5.8,50.0,3.883996,10.0,4.8,20.016938,11.17714,2.675,1.736,0.9259999999999998,0.498984,0.98478
329,5.8,42.0,3.443996,8.4,4.8,16.862137999999998,12.63188,2.8280000000000003,1.598,0.8140000000000001,0.499514,0.70966
330,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40528
331,2.8,108.0,7.558488000000001,10.4,4.8,21.0615472413,11.72784,2.752,1.7880000000000005,0.946,0.4991960000000001,0.54957
332,2.8,30.0,1.741332,6.0,4.8,11.663548,12.63188,2.884,1.662,0.792,0.47907,0.58344
333,3.8,58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.908,1.106666666666667,0.4878333333333333,1.08889
334,5.8,96.0,8.147992,9.2,4.8,18.60817185,11.28095,2.805,1.656,0.8800000000000001,0.4927989999999999,0.8148
335,5.0,72.0,10.9728255,12.0,4.0,24.50301875,12.04083,2.855,1.705,0.91,0.4927989999999999,1.68467
336,3.5,630.2,64.79529600000001,11.014925373134329,4.537313432835822,23.70020296273016,10.99474062500002,2.620008884940027,1.752063492063492,0.9107462686567164,0.5235580487804877,1.12352
337,2.3,126.0,13.747992000000002,25.2,5.6,58.30341800000001,11.46526,2.884,1.7380000000000002,0.946,0.4673040000000001,2.16486
338,6.0,112.0,11.775328000000002,18.666666666666668,4.666666666666667,41.99652,11.239316666666667,2.855,1.7633333333333334,0.86,0.491604,2.13111
339,2.5,572.0,54.029292000000005,7.944444444444445,4.166666666666667,15.840846972222224,11.734294444444444,2.688333333333333,1.5444444444444445,0.7244444444444444,0.6061694444444444,0.71086
340,2.8,108.0,7.900992,9.0,4.8,18.60817185,11.64556,2.774,1.714,0.882,0.499726,0.54957
341,5.5,256.0,33.241971,11.4375,4.375,23.560949575,10.89890625,2.6703125,1.7915625,0.9465625,0.49425875,1.62125
342,3.3,220.0,43.510964,48.0,4.0,116.3255,11.296833333333336,2.04,1.9,1.16,0.4442925,6.5225
343,2.0,38.0,8.9728255,18.0,4.0,41.99652,10.5174,2.545,1.765,0.98,0.478854,1.78823
344,2.3,622.0,45.30078949999999,6.282828282828282,3.676767676767677,12.624885454545456,13.121022222222226,2.7805050505050497,1.3850505050505049,0.5604040404040405,0.7069856565656566,0.13389
345,6.0,78.0,11.463996000000002,14.4,4.8,31.937418,11.33182,2.81,1.7420000000000002,0.8699999999999999,0.4862359999999999,1.51422
346,5.8,94.0,20.807992,31.66666666666667,4.0,70.92449475,9.05335,1.9766666666666663,1.88,1.1933333333333334,0.4576149999999999,6.78667
347,2.5,126.0,13.277328,18.0,4.0,43.43438714285714,12.30176,2.8371428571428576,1.654,0.774,0.491678,2.26855
348,5.5,242.0,36.244299,11.4375,4.78125,23.560949575,11.520164,2.545,1.740925,0.9790625,0.486658,1.70947
349,6.0,100.0,7.900992,10.0,4.8,20.016938,11.64556,2.675,1.736,0.936,0.4927189999999999,1.01032
350,2.8,208.0,23.348983,23.4,4.4,49.224449375000006,10.93895,2.682,1.7420000000000002,0.965,0.489272,3.59589
351,3.0,46.0,9.133,23.0,4.0,48.7195,9.8771,2.115,1.905,0.905,0.4789899999999999,4.01089
352,5.5,60.0,6.093996,12.0,4.0,24.808518,11.33044,2.545,1.6780000000000002,0.91,0.498454,1.05428
353,3.8,68.0,3.555328,11.3,4.6,22.9889468,10.629,2.665,1.765,0.96,0.492719,0.5639
354,5.5,224.0,17.623983999999997,8.88,4.6,17.7903568,11.177555000000002,2.7845,1.7,0.974,0.4927189999999999,0.86102
355,5.0,36.0,6.031324,18.0,4.0,37.27215,10.5174,2.675,1.875,0.98,0.49897,1.91369
356,2.0,127.0,19.92,31.5,4.25,70.86454624999998,9.1312,1.9775,1.8875,1.1949999999999998,0.45825,9.54775
357,5.5,106.0,17.342149499999998,28.83333333333333,4.666666666666667,68.70049999999999,11.35495,2.75,1.7166666666666668,0.985,0.4683433333333333,4.75782
358,6.0,100.0,8.337992,10.0,4.8,20.213348778,10.91369,2.8180000000000005,1.626,0.928,0.4911100000000001,0.68988
359,6.0,96.0,9.133,12.0,4.8,24.789618,10.75912,2.19,1.7630000000000003,0.956,0.4743239999999999,1.27179
360,6.3,80.0,5.876907999999999,10.0,4.8,21.9893120372,11.9389125,2.9225000000000003,1.62,0.782,0.4930319999999999,1.43111
361,6.0,74.0,14.055328,14.8,4.8,32.38773899975,11.79886,2.805,1.656,0.8480000000000001,0.4818274999999999,1.0359
362,2.3,151.0,15.232328,50.33333333333334,2.6666666666666665,121.02273333333332,8.69433333333333,1.9866666666666664,2.0066666666666664,1.2033333333333334,0.4169199999999999,7.66667
363,3.0,220.0,53.803002,24.4,5.28,58.30341800000001,9.370384,2.298,1.9072,1.2,0.4618992,4.8568
364,6.0,124.0,13.896328,21.0,4.0,46.44374833333333,9.1312,2.205,1.7,0.9016666666666668,0.4789899999999999,1.47116
365,4.3,46.0,4.243996,11.6,4.8,24.085483,12.22274,2.764,1.654,0.91,0.4901749999999999,0.75677
366,6.0,78.0,5.686908,10.8,4.8,21.9893120372,10.987245,2.634,1.711,0.979,0.499514,0.7854
367,2.8,126.0,20.3188215,25.0,4.333333333333333,54.501263666333344,9.8771,2.8766666666666665,1.7183333333333335,1.0093333333333334,0.4709133333333334,5.07625
368,10.0,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.6725000000000003,1.6725,0.8525,0.495275,1.06784
369,2.8,102.0,9.133,50.0,5.6,167.39999999999995,9.1302,2.165,1.9072,1.2145,0.47907,0.43908
370,3.0,45.0,10.507072,22.0,4.0,45.87725,11.2603,2.115,1.905,1.12,0.47888,5.67675
371,5.8,184.0,40.747992,31.0,4.0,70.92449475,9.0872,1.9866666666666664,1.88,1.2,0.448895,6.44467
372,5.5,86.0,6.508664,14.333333333333336,4.666666666666667,30.645953666333327,11.795966666666668,2.706666666666667,1.7,0.8833333333333334,0.48752,1.1521
373,6.0,528.0,61.22629600000001,14.4,4.4,31.937418,10.5174,2.644,1.748,0.8800000000000001,0.489486,1.0804
374,4.0,30.0,1.7431599999999998,6.666666666666668,4.0,13.016128333333334,12.700466666666664,2.77,1.4766666666666668,0.9166666666666666,0.6637966666666667,0.75249
375,5.5,150.0,9.44,10.0,5.0,20.2988926326,11.1479375,2.295,1.7262499999999998,0.945,0.475954,0.74322
376,6.0,100.0,7.767992,10.0,4.8,20.213348778,10.565180000000002,2.77,1.743,0.892,0.4940200000000001,0.82343
377,2.8,284.0,45.231992,39.5,5.3,93.78445,9.273855,2.279,1.907,1.2145,0.457149,5.54333
378,6.8,88.0,1.7431599999999998,18.75,4.0,41.861923125,11.20375,2.79,1.6725,0.88125,0.4818274999999999,0.7854
379,2.5,100.0,8.337992,10.0,4.8,20.80173002,12.0863,2.8360000000000003,1.654,0.836,0.4965918,1.08186
380,2.5,64.0,10.070323,12.0,4.8,24.085483,12.30176,2.7380000000000004,1.654,0.774,0.4941109999999999,1.06276
381,5.5,58.0,3.883996,13.6,4.8,29.568292,11.38168,2.74,1.7400000000000002,0.86,0.49512,0.82602
382,1.5,74.0,17.641328,24.66666666666667,4.0,55.30459633333333,10.0743,2.2233333333333336,1.83,1.2333333333333334,0.46586,3.3354
383,7.0,266.0,11.35441075,11.565217391304348,4.521739130434782,24.134264578260865,11.12766956521739,2.735217391304348,1.7013043478260867,0.8813043478260868,0.492804347826087,1.54573
